id,filepath,label,subset
3051,D:\LocalUser\42177 Project\raw\Leishmania\0528_161417_1.jpg,leishmania,train
3052,D:\LocalUser\42177 Project\raw\Leishmania\0528_161430_1.jpg,leishmania,test
3053,D:\LocalUser\42177 Project\raw\Leishmania\0528_161430_2.jpg,leishmania,val
3054,D:\LocalUser\42177 Project\raw\Leishmania\0528_161430_3.jpg,leishmania,test
3055,D:\LocalUser\42177 Project\raw\Leishmania\0528_161430_4.jpg,leishmania,train
3056,D:\LocalUser\42177 Project\raw\Leishmania\0528_161430_5.jpg,leishmania,train
3057,D:\LocalUser\42177 Project\raw\Leishmania\0528_161430_6.jpg,leishmania,train
3058,D:\LocalUser\42177 Project\raw\Leishmania\0528_161430_7.jpg,leishmania,train
3059,D:\LocalUser\42177 Project\raw\Leishmania\0528_161430_8.jpg,leishmania,train
3060,D:\LocalUser\42177 Project\raw\Leishmania\0528_161444_1.jpg,leishmania,train
3061,D:\LocalUser\42177 Project\raw\Leishmania\0528_161444_2.jpg,leishmania,train
3062,D:\LocalUser\42177 Project\raw\Leishmania\0528_161444_3.jpg,leishmania,train
3063,D:\LocalUser\42177 Project\raw\Leishmania\0528_161444_4.jpg,leishmania,train
3064,D:\LocalUser\42177 Project\raw\Leishmania\0528_161444_5.jpg,leishmania,train
3065,D:\LocalUser\42177 Project\raw\Leishmania\0528_161444_6.jpg,leishmania,train
3066,D:\LocalUser\42177 Project\raw\Leishmania\0528_161444_7.jpg,leishmania,train
3067,D:\LocalUser\42177 Project\raw\Leishmania\0528_161444_8.jpg,leishmania,train
3068,D:\LocalUser\42177 Project\raw\Leishmania\0528_161444_9.jpg,leishmania,train
3069,D:\LocalUser\42177 Project\raw\Leishmania\0528_161453_1.jpg,leishmania,val
3070,D:\LocalUser\42177 Project\raw\Leishmania\0528_161453_2.jpg,leishmania,val
3071,D:\LocalUser\42177 Project\raw\Leishmania\0528_161453_3.jpg,leishmania,val
3072,D:\LocalUser\42177 Project\raw\Leishmania\0528_161453_4.jpg,leishmania,val
3073,D:\LocalUser\42177 Project\raw\Leishmania\0528_161453_5.jpg,leishmania,test
3074,D:\LocalUser\42177 Project\raw\Leishmania\0528_161453_6.jpg,leishmania,val
3075,D:\LocalUser\42177 Project\raw\Leishmania\0528_161453_7.jpg,leishmania,train
3076,D:\LocalUser\42177 Project\raw\Leishmania\0528_161503_1.jpg,leishmania,val
3077,D:\LocalUser\42177 Project\raw\Leishmania\0528_161503_2.jpg,leishmania,val
3078,D:\LocalUser\42177 Project\raw\Leishmania\0528_161503_3.jpg,leishmania,train
3079,D:\LocalUser\42177 Project\raw\Leishmania\0528_161503_4.jpg,leishmania,val
3080,D:\LocalUser\42177 Project\raw\Leishmania\0528_161514_1.jpg,leishmania,train
3081,D:\LocalUser\42177 Project\raw\Leishmania\0528_161514_2.jpg,leishmania,train
3082,D:\LocalUser\42177 Project\raw\Leishmania\0528_161514_3.jpg,leishmania,train
3083,D:\LocalUser\42177 Project\raw\Leishmania\0528_161514_4.jpg,leishmania,train
3084,D:\LocalUser\42177 Project\raw\Leishmania\0528_161514_5.jpg,leishmania,train
3085,D:\LocalUser\42177 Project\raw\Leishmania\0528_161514_6.jpg,leishmania,train
3086,D:\LocalUser\42177 Project\raw\Leishmania\0528_161514_7.jpg,leishmania,test
3087,D:\LocalUser\42177 Project\raw\Leishmania\0528_161514_8.jpg,leishmania,val
3088,D:\LocalUser\42177 Project\raw\Leishmania\0528_161532_1.jpg,leishmania,val
3089,D:\LocalUser\42177 Project\raw\Leishmania\0528_161532_2.jpg,leishmania,train
3090,D:\LocalUser\42177 Project\raw\Leishmania\0528_161532_3.jpg,leishmania,train
3091,D:\LocalUser\42177 Project\raw\Leishmania\0528_161532_4.jpg,leishmania,test
3092,D:\LocalUser\42177 Project\raw\Leishmania\0528_161532_5.jpg,leishmania,train
3093,D:\LocalUser\42177 Project\raw\Leishmania\0528_161532_6.jpg,leishmania,train
3094,D:\LocalUser\42177 Project\raw\Leishmania\0528_161532_7.jpg,leishmania,train
3095,D:\LocalUser\42177 Project\raw\Leishmania\0528_161532_8.jpg,leishmania,val
3096,D:\LocalUser\42177 Project\raw\Leishmania\0528_161532_9.jpg,leishmania,val
3097,D:\LocalUser\42177 Project\raw\Leishmania\0528_161553_1.jpg,leishmania,train
3098,D:\LocalUser\42177 Project\raw\Leishmania\0528_161553_2.jpg,leishmania,train
3099,D:\LocalUser\42177 Project\raw\Leishmania\0528_161553_3.jpg,leishmania,train
3100,D:\LocalUser\42177 Project\raw\Leishmania\0528_161553_4.jpg,leishmania,train
3101,D:\LocalUser\42177 Project\raw\Leishmania\0528_161553_5.jpg,leishmania,train
3102,D:\LocalUser\42177 Project\raw\Leishmania\0528_161553_6.jpg,leishmania,train
3103,D:\LocalUser\42177 Project\raw\Leishmania\0528_161553_7.jpg,leishmania,train
3104,D:\LocalUser\42177 Project\raw\Leishmania\0528_161611_1.jpg,leishmania,val
3105,D:\LocalUser\42177 Project\raw\Leishmania\0528_161611_2.jpg,leishmania,train
3106,D:\LocalUser\42177 Project\raw\Leishmania\0528_161611_3.jpg,leishmania,train
3107,D:\LocalUser\42177 Project\raw\Leishmania\0528_161611_4.jpg,leishmania,train
3108,D:\LocalUser\42177 Project\raw\Leishmania\0528_161611_5.jpg,leishmania,train
3109,D:\LocalUser\42177 Project\raw\Leishmania\0528_161611_6.jpg,leishmania,train
3110,D:\LocalUser\42177 Project\raw\Leishmania\0528_161611_7.jpg,leishmania,val
3111,D:\LocalUser\42177 Project\raw\Leishmania\0528_161611_8.jpg,leishmania,test
3112,D:\LocalUser\42177 Project\raw\Leishmania\0528_161611_9.jpg,leishmania,train
3113,D:\LocalUser\42177 Project\raw\Leishmania\0528_161620_1.jpg,leishmania,train
3114,D:\LocalUser\42177 Project\raw\Leishmania\0528_161620_2.jpg,leishmania,train
3115,D:\LocalUser\42177 Project\raw\Leishmania\0528_161620_3.jpg,leishmania,train
3116,D:\LocalUser\42177 Project\raw\Leishmania\0528_161620_4.jpg,leishmania,train
3117,D:\LocalUser\42177 Project\raw\Leishmania\0528_161620_5.jpg,leishmania,train
3118,D:\LocalUser\42177 Project\raw\Leishmania\0528_161620_6.jpg,leishmania,train
3119,D:\LocalUser\42177 Project\raw\Leishmania\0528_161620_7.jpg,leishmania,train
3120,D:\LocalUser\42177 Project\raw\Leishmania\0528_161620_8.jpg,leishmania,train
3121,D:\LocalUser\42177 Project\raw\Leishmania\0528_161640_1.jpg,leishmania,test
3122,D:\LocalUser\42177 Project\raw\Leishmania\0528_161640_2.jpg,leishmania,train
3123,D:\LocalUser\42177 Project\raw\Leishmania\0528_161640_3.jpg,leishmania,train
3124,D:\LocalUser\42177 Project\raw\Leishmania\0528_161640_4.jpg,leishmania,train
3125,D:\LocalUser\42177 Project\raw\Leishmania\0528_161640_5.jpg,leishmania,train
3126,D:\LocalUser\42177 Project\raw\Leishmania\0528_161653_1.jpg,leishmania,train
3127,D:\LocalUser\42177 Project\raw\Leishmania\0528_161653_2.jpg,leishmania,val
3128,D:\LocalUser\42177 Project\raw\Leishmania\0528_161653_3.jpg,leishmania,train
3129,D:\LocalUser\42177 Project\raw\Leishmania\0528_161653_4.jpg,leishmania,val
3130,D:\LocalUser\42177 Project\raw\Leishmania\0528_161752_1.jpg,leishmania,train
3131,D:\LocalUser\42177 Project\raw\Leishmania\0528_161752_2.jpg,leishmania,train
3132,D:\LocalUser\42177 Project\raw\Leishmania\0528_161752_3.jpg,leishmania,train
3133,D:\LocalUser\42177 Project\raw\Leishmania\0528_161752_4.jpg,leishmania,train
3134,D:\LocalUser\42177 Project\raw\Leishmania\0528_161752_5.jpg,leishmania,train
3135,D:\LocalUser\42177 Project\raw\Leishmania\0528_161833_1.jpg,leishmania,test
3136,D:\LocalUser\42177 Project\raw\Leishmania\0528_161833_2.jpg,leishmania,train
3137,D:\LocalUser\42177 Project\raw\Leishmania\0528_161833_3.jpg,leishmania,test
3138,D:\LocalUser\42177 Project\raw\Leishmania\0528_161833_4.jpg,leishmania,train
3139,D:\LocalUser\42177 Project\raw\Leishmania\0528_161833_5.jpg,leishmania,train
3140,D:\LocalUser\42177 Project\raw\Leishmania\0528_161904_1.jpg,leishmania,train
3141,D:\LocalUser\42177 Project\raw\Leishmania\0528_161904_2.jpg,leishmania,val
3142,D:\LocalUser\42177 Project\raw\Leishmania\0528_161904_3.jpg,leishmania,train
3143,D:\LocalUser\42177 Project\raw\Leishmania\0528_161904_4.jpg,leishmania,train
3144,D:\LocalUser\42177 Project\raw\Leishmania\0528_161904_5.jpg,leishmania,train
3145,D:\LocalUser\42177 Project\raw\Leishmania\0528_161904_6.jpg,leishmania,train
3146,D:\LocalUser\42177 Project\raw\Leishmania\0528_161904_7.jpg,leishmania,train
3147,D:\LocalUser\42177 Project\raw\Leishmania\0528_161904_8.jpg,leishmania,test
3148,D:\LocalUser\42177 Project\raw\Leishmania\0528_161954_1.jpg,leishmania,val
3149,D:\LocalUser\42177 Project\raw\Leishmania\0528_161954_2.jpg,leishmania,test
3150,D:\LocalUser\42177 Project\raw\Leishmania\0528_161954_3.jpg,leishmania,train
3151,D:\LocalUser\42177 Project\raw\Leishmania\0528_161954_4.jpg,leishmania,train
3152,D:\LocalUser\42177 Project\raw\Leishmania\0528_161954_5.jpg,leishmania,val
3153,D:\LocalUser\42177 Project\raw\Leishmania\0528_161954_6.jpg,leishmania,train
3154,D:\LocalUser\42177 Project\raw\Leishmania\0528_161954_7.jpg,leishmania,train
3155,D:\LocalUser\42177 Project\raw\Leishmania\0528_161954_8.jpg,leishmania,val
3156,D:\LocalUser\42177 Project\raw\Leishmania\0528_162017_1.jpg,leishmania,test
3157,D:\LocalUser\42177 Project\raw\Leishmania\0528_162017_2.jpg,leishmania,train
3158,D:\LocalUser\42177 Project\raw\Leishmania\0528_162017_3.jpg,leishmania,test
3159,D:\LocalUser\42177 Project\raw\Leishmania\0528_162017_4.jpg,leishmania,test
3160,D:\LocalUser\42177 Project\raw\Leishmania\0528_162017_5.jpg,leishmania,train
3161,D:\LocalUser\42177 Project\raw\Leishmania\0528_162017_6.jpg,leishmania,val
3162,D:\LocalUser\42177 Project\raw\Leishmania\0528_162017_7.jpg,leishmania,test
3163,D:\LocalUser\42177 Project\raw\Leishmania\0528_162028_1.jpg,leishmania,val
3164,D:\LocalUser\42177 Project\raw\Leishmania\0528_162028_2.jpg,leishmania,test
3165,D:\LocalUser\42177 Project\raw\Leishmania\0528_162028_3.jpg,leishmania,test
3166,D:\LocalUser\42177 Project\raw\Leishmania\0528_162028_4.jpg,leishmania,train
3167,D:\LocalUser\42177 Project\raw\Leishmania\0528_162028_5.jpg,leishmania,test
3168,D:\LocalUser\42177 Project\raw\Leishmania\0528_162028_6.jpg,leishmania,test
3169,D:\LocalUser\42177 Project\raw\Leishmania\0528_162044_1.jpg,leishmania,train
3170,D:\LocalUser\42177 Project\raw\Leishmania\0528_162044_2.jpg,leishmania,val
3171,D:\LocalUser\42177 Project\raw\Leishmania\0528_162044_3.jpg,leishmania,train
3172,D:\LocalUser\42177 Project\raw\Leishmania\0528_162044_4.jpg,leishmania,train
3173,D:\LocalUser\42177 Project\raw\Leishmania\0528_162044_5.jpg,leishmania,test
3174,D:\LocalUser\42177 Project\raw\Leishmania\0528_162044_6.jpg,leishmania,val
3175,D:\LocalUser\42177 Project\raw\Leishmania\0528_162044_7.jpg,leishmania,test
3176,D:\LocalUser\42177 Project\raw\Leishmania\0528_162106_1.jpg,leishmania,train
3177,D:\LocalUser\42177 Project\raw\Leishmania\0528_162106_2.jpg,leishmania,train
3178,D:\LocalUser\42177 Project\raw\Leishmania\0528_162106_3.jpg,leishmania,train
3179,D:\LocalUser\42177 Project\raw\Leishmania\0528_162106_4.jpg,leishmania,train
3180,D:\LocalUser\42177 Project\raw\Leishmania\0528_162106_5.jpg,leishmania,train
3181,D:\LocalUser\42177 Project\raw\Leishmania\0528_162127_1.jpg,leishmania,val
3182,D:\LocalUser\42177 Project\raw\Leishmania\0528_162127_2.jpg,leishmania,train
3183,D:\LocalUser\42177 Project\raw\Leishmania\0528_162127_3.jpg,leishmania,train
3184,D:\LocalUser\42177 Project\raw\Leishmania\0528_162127_4.jpg,leishmania,val
3185,D:\LocalUser\42177 Project\raw\Leishmania\0528_162143_1.jpg,leishmania,val
3186,D:\LocalUser\42177 Project\raw\Leishmania\0528_162143_2.jpg,leishmania,val
3187,D:\LocalUser\42177 Project\raw\Leishmania\0528_162143_3.jpg,leishmania,val
3188,D:\LocalUser\42177 Project\raw\Leishmania\0528_162143_4.jpg,leishmania,val
3189,D:\LocalUser\42177 Project\raw\Leishmania\0528_162143_5.jpg,leishmania,train
3190,D:\LocalUser\42177 Project\raw\Leishmania\0528_162143_6.jpg,leishmania,test
3191,D:\LocalUser\42177 Project\raw\Leishmania\0528_162143_7.jpg,leishmania,train
3192,D:\LocalUser\42177 Project\raw\Leishmania\0528_162143_8.jpg,leishmania,train
3193,D:\LocalUser\42177 Project\raw\Leishmania\0528_162209_1.jpg,leishmania,train
3194,D:\LocalUser\42177 Project\raw\Leishmania\0528_162209_10.jpg,leishmania,val
3195,D:\LocalUser\42177 Project\raw\Leishmania\0528_162209_2.jpg,leishmania,train
3196,D:\LocalUser\42177 Project\raw\Leishmania\0528_162209_3.jpg,leishmania,train
3197,D:\LocalUser\42177 Project\raw\Leishmania\0528_162209_4.jpg,leishmania,train
3198,D:\LocalUser\42177 Project\raw\Leishmania\0528_162209_5.jpg,leishmania,train
3199,D:\LocalUser\42177 Project\raw\Leishmania\0528_162209_6.jpg,leishmania,val
3200,D:\LocalUser\42177 Project\raw\Leishmania\0528_162209_7.jpg,leishmania,train
3201,D:\LocalUser\42177 Project\raw\Leishmania\0528_162209_8.jpg,leishmania,train
3202,D:\LocalUser\42177 Project\raw\Leishmania\0528_162209_9.jpg,leishmania,train
3203,D:\LocalUser\42177 Project\raw\Leishmania\0528_162219_1.jpg,leishmania,val
3204,D:\LocalUser\42177 Project\raw\Leishmania\0528_162219_2.jpg,leishmania,train
3205,D:\LocalUser\42177 Project\raw\Leishmania\0528_162219_3.jpg,leishmania,train
3206,D:\LocalUser\42177 Project\raw\Leishmania\0528_162219_4.jpg,leishmania,train
3207,D:\LocalUser\42177 Project\raw\Leishmania\0528_162219_5.jpg,leishmania,train
3208,D:\LocalUser\42177 Project\raw\Leishmania\0528_162219_6.jpg,leishmania,val
3209,D:\LocalUser\42177 Project\raw\Leishmania\0528_162231_1.jpg,leishmania,train
3210,D:\LocalUser\42177 Project\raw\Leishmania\0528_162231_2.jpg,leishmania,train
3211,D:\LocalUser\42177 Project\raw\Leishmania\0528_162231_3.jpg,leishmania,train
3212,D:\LocalUser\42177 Project\raw\Leishmania\0528_162231_4.jpg,leishmania,train
3213,D:\LocalUser\42177 Project\raw\Leishmania\0528_162231_5.jpg,leishmania,test
3214,D:\LocalUser\42177 Project\raw\Leishmania\0528_162248_1.jpg,leishmania,train
3215,D:\LocalUser\42177 Project\raw\Leishmania\0528_162248_2.jpg,leishmania,train
3216,D:\LocalUser\42177 Project\raw\Leishmania\0528_162248_3.jpg,leishmania,train
3217,D:\LocalUser\42177 Project\raw\Leishmania\0528_162248_4.jpg,leishmania,train
3218,D:\LocalUser\42177 Project\raw\Leishmania\0528_162248_5.jpg,leishmania,train
3219,D:\LocalUser\42177 Project\raw\Leishmania\0528_162248_6.jpg,leishmania,train
3220,D:\LocalUser\42177 Project\raw\Leishmania\0528_162259_1.jpg,leishmania,val
3221,D:\LocalUser\42177 Project\raw\Leishmania\0528_162259_2.jpg,leishmania,val
3222,D:\LocalUser\42177 Project\raw\Leishmania\0528_162259_3.jpg,leishmania,test
3223,D:\LocalUser\42177 Project\raw\Leishmania\0528_162259_4.jpg,leishmania,test
3224,D:\LocalUser\42177 Project\raw\Leishmania\0528_162259_5.jpg,leishmania,val
3225,D:\LocalUser\42177 Project\raw\Leishmania\0528_162259_6.jpg,leishmania,test
3226,D:\LocalUser\42177 Project\raw\Leishmania\0528_162259_7.jpg,leishmania,train
3227,D:\LocalUser\42177 Project\raw\Leishmania\0528_162332_1.jpg,leishmania,train
3228,D:\LocalUser\42177 Project\raw\Leishmania\0528_162332_2.jpg,leishmania,test
3229,D:\LocalUser\42177 Project\raw\Leishmania\0528_162332_3.jpg,leishmania,val
3230,D:\LocalUser\42177 Project\raw\Leishmania\0528_162332_4.jpg,leishmania,train
3231,D:\LocalUser\42177 Project\raw\Leishmania\0528_162332_5.jpg,leishmania,test
3232,D:\LocalUser\42177 Project\raw\Leishmania\0528_162350_1.jpg,leishmania,train
3233,D:\LocalUser\42177 Project\raw\Leishmania\0528_162350_2.jpg,leishmania,train
3234,D:\LocalUser\42177 Project\raw\Leishmania\0528_162350_3.jpg,leishmania,test
3235,D:\LocalUser\42177 Project\raw\Leishmania\0528_162350_4.jpg,leishmania,train
3236,D:\LocalUser\42177 Project\raw\Leishmania\0528_162350_5.jpg,leishmania,test
3237,D:\LocalUser\42177 Project\raw\Leishmania\0528_162407_1.jpg,leishmania,val
3238,D:\LocalUser\42177 Project\raw\Leishmania\0528_162407_2.jpg,leishmania,train
3239,D:\LocalUser\42177 Project\raw\Leishmania\0528_162407_3.jpg,leishmania,train
3240,D:\LocalUser\42177 Project\raw\Leishmania\0528_162407_4.jpg,leishmania,val
3241,D:\LocalUser\42177 Project\raw\Leishmania\0528_162407_5.jpg,leishmania,train
3242,D:\LocalUser\42177 Project\raw\Leishmania\0528_162407_6.jpg,leishmania,train
3243,D:\LocalUser\42177 Project\raw\Leishmania\0528_162407_7.jpg,leishmania,val
3244,D:\LocalUser\42177 Project\raw\Leishmania\0528_162407_8.jpg,leishmania,train
3245,D:\LocalUser\42177 Project\raw\Leishmania\0528_162407_9.jpg,leishmania,train
3246,D:\LocalUser\42177 Project\raw\Leishmania\0528_162431_1.jpg,leishmania,train
3247,D:\LocalUser\42177 Project\raw\Leishmania\0528_162431_2.jpg,leishmania,train
3248,D:\LocalUser\42177 Project\raw\Leishmania\0528_162431_3.jpg,leishmania,train
3249,D:\LocalUser\42177 Project\raw\Leishmania\0528_162431_4.jpg,leishmania,val
3250,D:\LocalUser\42177 Project\raw\Leishmania\0528_162431_5.jpg,leishmania,test
3251,D:\LocalUser\42177 Project\raw\Leishmania\0528_162431_6.jpg,leishmania,val
3252,D:\LocalUser\42177 Project\raw\Leishmania\0528_162431_7.jpg,leishmania,val
3253,D:\LocalUser\42177 Project\raw\Leishmania\0528_162431_8.jpg,leishmania,train
3254,D:\LocalUser\42177 Project\raw\Leishmania\0528_162431_9.jpg,leishmania,train
3255,D:\LocalUser\42177 Project\raw\Leishmania\0528_162445_1.jpg,leishmania,val
3256,D:\LocalUser\42177 Project\raw\Leishmania\0528_162445_2.jpg,leishmania,test
3257,D:\LocalUser\42177 Project\raw\Leishmania\0528_162445_3.jpg,leishmania,train
3258,D:\LocalUser\42177 Project\raw\Leishmania\0528_162445_4.jpg,leishmania,val
3259,D:\LocalUser\42177 Project\raw\Leishmania\0528_162445_5.jpg,leishmania,test
3260,D:\LocalUser\42177 Project\raw\Leishmania\0528_162445_6.jpg,leishmania,val
3261,D:\LocalUser\42177 Project\raw\Leishmania\0528_162520_1.jpg,leishmania,test
3262,D:\LocalUser\42177 Project\raw\Leishmania\0528_162520_2.jpg,leishmania,val
3263,D:\LocalUser\42177 Project\raw\Leishmania\0528_162520_3.jpg,leishmania,test
3264,D:\LocalUser\42177 Project\raw\Leishmania\0528_162520_4.jpg,leishmania,train
3265,D:\LocalUser\42177 Project\raw\Leishmania\0528_162520_5.jpg,leishmania,train
3266,D:\LocalUser\42177 Project\raw\Leishmania\0528_162520_6.jpg,leishmania,train
3267,D:\LocalUser\42177 Project\raw\Leishmania\0528_162544_1.jpg,leishmania,train
3268,D:\LocalUser\42177 Project\raw\Leishmania\0528_162544_2.jpg,leishmania,train
3269,D:\LocalUser\42177 Project\raw\Leishmania\0528_162544_3.jpg,leishmania,train
3270,D:\LocalUser\42177 Project\raw\Leishmania\0528_162544_4.jpg,leishmania,train
3271,D:\LocalUser\42177 Project\raw\Leishmania\0528_162544_5.jpg,leishmania,train
3272,D:\LocalUser\42177 Project\raw\Leishmania\0528_162544_6.jpg,leishmania,val
3273,D:\LocalUser\42177 Project\raw\Leishmania\0528_162544_7.jpg,leishmania,train
3274,D:\LocalUser\42177 Project\raw\Leishmania\0528_162601_1.jpg,leishmania,test
3275,D:\LocalUser\42177 Project\raw\Leishmania\0528_162601_2.jpg,leishmania,train
3276,D:\LocalUser\42177 Project\raw\Leishmania\0528_162601_3.jpg,leishmania,train
3277,D:\LocalUser\42177 Project\raw\Leishmania\0528_162601_4.jpg,leishmania,train
3278,D:\LocalUser\42177 Project\raw\Leishmania\0528_162601_5.jpg,leishmania,train
3279,D:\LocalUser\42177 Project\raw\Leishmania\0528_162601_6.jpg,leishmania,val
3280,D:\LocalUser\42177 Project\raw\Leishmania\0528_162601_7.jpg,leishmania,test
3281,D:\LocalUser\42177 Project\raw\Leishmania\0528_162620_1.jpg,leishmania,test
3282,D:\LocalUser\42177 Project\raw\Leishmania\0528_162620_2.jpg,leishmania,train
3283,D:\LocalUser\42177 Project\raw\Leishmania\0528_162620_3.jpg,leishmania,train
3284,D:\LocalUser\42177 Project\raw\Leishmania\0528_162620_4.jpg,leishmania,train
3285,D:\LocalUser\42177 Project\raw\Leishmania\0528_162620_5.jpg,leishmania,train
3286,D:\LocalUser\42177 Project\raw\Leishmania\0528_162620_6.jpg,leishmania,train
3287,D:\LocalUser\42177 Project\raw\Leishmania\0528_162620_7.jpg,leishmania,train
3288,D:\LocalUser\42177 Project\raw\Leishmania\0528_162906_1.jpg,leishmania,test
3289,D:\LocalUser\42177 Project\raw\Leishmania\0528_162906_2.jpg,leishmania,test
3290,D:\LocalUser\42177 Project\raw\Leishmania\0528_162906_3.jpg,leishmania,train
3291,D:\LocalUser\42177 Project\raw\Leishmania\0528_162906_4.jpg,leishmania,train
3292,D:\LocalUser\42177 Project\raw\Leishmania\0528_162906_5.jpg,leishmania,train
3293,D:\LocalUser\42177 Project\raw\Leishmania\0528_162906_6.jpg,leishmania,train
